"","cmplnt_fr_dt","ofns_desc","prem_typ_desc","year","latitude","longitude","month","day","fips","city"
"8169",2016-03-01,"theft(including auto)","grocery/supermarket",2016,35.92668226,-79.02758546,3,1,37135012100,"chapel hill"
"8170",2014-01-05,"burglary","home of victim - single family",2014,35.94406202,-79.00974522,1,5,37135012100,"chapel hill"
"8171",2013-12-29,"theft(including auto)","home of victim - single family",2013,35.9470927,-79.00998934,12,29,37135011201,"chapel hill"
"8172",2015-11-18,"burglary","home of victim - other dwelling",2015,35.92088908,-79.05833569,11,18,37135011300,"chapel hill"
"8173",2016-03-30,"theft(including auto)","other residence - other dwelling",2016,35.95097618,-79.06607588,3,30,37135011800,"chapel hill"
"8174",2016-03-27,"burglary","parking lot/area",2016,35.92067807,-79.05225492,3,27,37135011400,"chapel hill"
"8175",2016-12-27,"burglary","home of victim - other dwelling",2016,35.91071885,-79.05601408,12,27,37135011700,"chapel hill"
"8176",2016-03-11,"burglary","parking lot/area",2016,35.92570528,-79.04198605,3,11,37135011400,"chapel hill"
"8177",2016-05-19,"theft(including auto)","pharmacy",2016,35.91425874,-79.05482185,5,19,37135011400,"chapel hill"
"8178",2016-03-01,"theft(including auto)","home of victim - single family",2016,35.9402779,-79.00497294,3,1,37135012100,"chapel hill"
"8179",2010-06-15,"theft(including auto)","parking lot/area",2010,35.92079513,-79.05566439,6,15,37135011400,"chapel hill"
"8180",2013-08-16,"burglary","home of victim - single family",2013,35.9373775,-79.00095607,8,16,37063002018,"chapel hill"
"8181",2016-05-04,"theft(including auto)","bar/nightclub/lounge",2016,35.91335678,-79.055336,5,4,37135011400,"chapel hill"
"8182",2016-05-01,"burglary","parking lot/area",2016,35.91085841,-79.06115133,5,1,37135011700,"chapel hill"
"8183",2010-12-08,"burglary","home of victim - other dwelling",2010,35.932999,-79.0228007,12,8,37135012100,"chapel hill"
"8184",2010-12-03,"burglary","parking lot/area",2010,35.96529365,-79.04590767,12,3,37135011201,"chapel hill"
"8185",2015-08-14,"theft(including auto)","home of victim - other dwelling",2015,35.91848613,-79.05604248,8,14,37135011400,"chapel hill"
"8186",2016-03-06,"aggravated assault","open land areas",2016,35.93728558,-79.02965899,3,6,37135011900,"chapel hill"
"8187",2015-11-12,"burglary","parking lot/area",2015,35.94936817,-79.00963821,11,12,37135011201,"chapel hill"
"8188",2016-06-27,"burglary","home of victim - other dwelling",2016,35.89873994,-79.07075271,6,27,37135012200,"chapel hill"
"8189",2016-06-15,"burglary","home of victim - other dwelling",2016,35.92024612,-79.06116486,6,15,37135011300,"chapel hill"
"8190",2015-10-24,"burglary","home of victim - single family",2015,35.91847009,-79.06224535,10,24,37135011300,"chapel hill"
"8191",2012-09-25,"burglary","home of victim - single family",2012,35.92773381,-79.05837252,9,25,37135011800,"chapel hill"
"8192",2014-02-01,"burglary","home of victim - single family",2014,35.90517919,-79.06875038,2,1,37135010702,"chapel hill"
"8193",2016-09-21,"theft(including auto)","convenience store",2016,35.92785452,-79.0297071,9,21,37135012100,"chapel hill"
"8194",2016-11-04,"burglary","home of victim - single family",2016,35.959097,-79.01863642,11,4,37135011201,"chapel hill"
"8195",2016-11-03,"burglary","home of victim - single family",2016,35.90849721,-79.0410529,11,3,37135011500,"chapel hill"
"8196",2016-10-25,"theft(including auto)","home of victim - single family",2016,35.93313366,-79.04015787,10,25,37135011900,"chapel hill"
"8197",2014-08-29,"burglary","home of victim - other dwelling",2014,35.96781496,-79.06886829,8,29,37135011201,"chapel hill"
"8198",2014-09-04,"theft(including auto)","restaurant",2014,35.91353859,-79.05544229,9,4,37135011400,"chapel hill"
"8199",2016-04-20,"burglary","parking lot/area",2016,35.90457834,-79.06670548,4,20,37135010702,"chapel hill"
"8200",2016-05-04,"burglary","home of victim - other dwelling",2016,35.92186547,-79.05893253,5,4,37135011300,"chapel hill"
"8201",2016-04-13,"theft(including auto)","highway/road/street  etc.",2016,35.91103363,-79.06609344,4,13,37135010702,"carrboro"
"8202",2014-05-28,"theft(including auto)","restaurant",2014,35.91415444,-79.0537835,5,28,37135011400,"chapel hill"
"8203",2016-01-01,"theft(including auto)","hotel/motel",2016,35.94946207,-79.0002602,1,1,37063002018,"durham"
"8204",2016-01-29,"burglary","home of victim - single family",2016,35.95173696,-79.02513696,1,29,37135011900,"chapel hill"
"8205",2016-09-03,"theft(including auto)","pharmacy",2016,35.91425874,-79.05482185,9,3,37135011400,"chapel hill"
"8206",2010-02-23,"burglary","home of victim - other dwelling",2010,35.9124609,-79.06560544,2,23,37135011300,"chapel hill"
"8207",2015-12-31,"theft(including auto)","pharmacy",2015,35.91425874,-79.05482185,12,31,37135011400,"chapel hill"
"8208",2013-11-27,"theft(including auto)","other retail establishment",2013,35.91425874,-79.05482185,11,27,37135011400,"chapel hill"
"8209",2014-06-20,"theft(including auto)","home of victim - single family",2014,35.95388542,-79.06879181,6,20,37135011201,"chapel hill"
"8210",2014-06-17,"burglary","other retail establishment",2014,35.93537443,-79.02639606,6,17,37135012100,"chapel hill"
"8211",2015-11-24,"burglary","parking lot/area",2015,35.92254538,-79.07028665,11,24,37135011800,"chapel hill"
"8212",2010-11-22,"burglary","home of victim - single family",2010,35.95503922,-79.01847198,11,22,37135011201,"chapel hill"
"8213",2015-04-30,"burglary","parking lot/area",2015,35.93219297,-79.03572266,4,30,37135011900,"chapel hill"
"8214",2015-04-24,"theft(including auto)","other residence - other dwelling",2015,35.9117148,-79.05531217,4,24,37135011700,"chapel hill"
"8215",2010-06-22,"theft(including auto)","home of victim - single family",2010,35.91843765,-79.05872333,6,22,37135011300,"chapel hill"
"8216",2012-01-25,"robbery","commercial/office building",2012,35.94782637,-79.0127921,1,25,37135011201,"chapel hill"
"8217",2012-08-06,"theft(including auto)","other non-residential building",2012,35.93402445,-79.05436659,8,6,37135011400,"chapel hill"
"8218",2012-05-10,"theft(including auto)","home of victim - other dwelling",2012,35.932999,-79.0228007,5,10,37135012100,"chapel hill"
"8219",2010-04-27,"burglary","home of victim - single family",2010,35.92006329,-79.03568087,4,27,37135011500,"chapel hill"
"8220",2011-09-17,"burglary","parking lot/area",2011,35.94125645,-79.00273283,9,17,37063002018,"chapel hill"
"8221",2012-03-23,"burglary","parking lot/area",2012,35.94487,-79.01698303,3,23,37135011201,"chapel hill"
"8222",2010-08-21,"theft(including auto)","bar/nightclub/lounge",2010,35.91519928,-79.0533371,8,21,37135011400,"chapel hill"
"8223",2010-08-13,"theft(including auto)","other non-residential building",2010,35.93402445,-79.05436659,8,13,37135011400,"chapel hill"
"8224",2010-08-05,"burglary","parking lot/area",2010,35.9259439,-79.03287135,8,5,37135011500,"chapel hill"
"8225",2015-12-13,"burglary","home of victim - other dwelling",2015,35.94627829,-79.06109144,12,13,37135011800,"chapel hill"
"8226",2012-08-09,"burglary","home of victim - other dwelling",2012,35.94636209,-79.02310786,8,9,37135011900,"chapel hill"
"8227",2012-08-08,"burglary","home of victim - other dwelling",2012,35.94671816,-79.01664828,8,8,37135011201,"chapel hill"
"8228",2012-05-25,"burglary","home of victim - single family",2012,35.94321419,-79.01201418,5,25,37135012100,"chapel hill"
"8229",2012-10-30,"robbery","convenience store",2012,35.94773305,-79.05923841,10,30,37135011800,"chapel hill"
"8230",2012-10-27,"burglary","home of victim - single family",2012,35.91577105,-79.05980453,10,27,37135011300,"chapel hill"
"8231",2012-07-07,"theft(including auto)","parking lot/area",2012,35.93116314,-79.03174051,7,7,37135012100,"chapel hill"
"8232",2010-11-24,"burglary","other retail establishment",2010,35.93271059,-79.02332325,11,24,37135012100,"chapel hill"
"8233",2010-11-14,"theft(including auto)","home of victim - single family",2010,35.91362205,-79.06544623,11,14,37135011300,"chapel hill"
"8234",2015-09-17,"theft(including auto)","school/college",2015,35.94652745,-79.08056977,9,17,37135010702,"chapel hill"
"8235",2015-11-23,"burglary","home of victim - single family",2015,35.93728558,-79.02965899,11,23,37135011900,"chapel hill"
"8236",2014-05-13,"burglary","home of victim - other dwelling",2014,35.94167719,-79.00589289,5,13,37135012100,"chapel hill"
"8237",2010-07-24,"burglary","home of victim - single family",2010,35.89638205,-79.04754552,7,24,37135011700,"chapel hill"
"8238",2010-07-20,"burglary","other retail establishment",2010,35.93886476,-79.02146935,7,20,37135012100,"chapel hill"
"8239",2012-05-04,"aggravated assault","other residence - other dwelling",2012,35.9281764,-79.06133025,5,4,37135011800,"chapel hill"
"8240",2012-04-24,"burglary","home of victim - single family",2012,35.92813113,-79.01665396,4,24,37135012100,"chapel hill"
"8241",2012-02-24,"theft(including auto)","bar/nightclub/lounge",2012,35.91425874,-79.05482185,2,24,37135011400,"chapel hill"
"8242",2012-02-22,"burglary","home of victim - other dwelling",2012,35.90006609,-79.06811985,2,22,37135011700,"chapel hill"
"8243",2012-11-21,"burglary","home of victim - other dwelling",2012,35.93017692,-79.05718037,11,21,37135011800,"chapel hill"
"8244",2012-11-20,"theft(including auto)","grocery/supermarket",2012,35.96218656,-79.05479277,11,20,37135011900,"chapel hill"
"8245",2012-02-02,"theft(including auto)","other retail establishment",2012,35.94922519,-79.05882785,2,2,37135011800,"chapel hill"
"8246",2012-03-16,"theft(including auto)","service/gas station",2012,35.937232,-79.02165098,3,16,37135012100,"chapel hill"
"8247",2012-03-02,"burglary","home of victim - other dwelling",2012,35.92023132,-79.05949046,3,2,37135011300,"chapel hill"
"8248",2012-06-23,"theft(including auto)","bar/nightclub/lounge",2012,35.91398281,-79.05420839,6,23,37135011400,"chapel hill"
"8249",2012-06-23,"aggravated assault","home of victim - other dwelling",2012,35.90486737,-79.06976293,6,23,37135010702,"chapel hill"
"8250",2012-05-02,"theft(including auto)","home of victim - single family",2012,35.88465388,-79.06662951,5,2,37135012200,"chapel hill"
"8251",2012-04-25,"burglary","home of offender - single fami",2012,35.93173,-79.03475326,4,25,37135011900,"chapel hill"
"8252",2012-09-18,"burglary","home of victim - other dwelling",2012,35.94591312,-79.01559278,9,18,37135011201,"chapel hill"
"8253",2016-02-24,"burglary","jewelry store",2016,35.9314425,-79.02790327,2,24,37135012100,"chapel hill"
"8254",2015-04-09,"theft(including auto)","other retail establishment",2015,35.92785452,-79.0297071,4,9,37135012100,"chapel hill"
"8255",2015-03-17,"burglary","home of victim - single family",2015,35.94212924,-79.01141113,3,17,37135012100,"chapel hill"
"8256",2013-12-30,"theft(including auto)","home of victim - single family",2013,35.94162464,-79.04369515,12,30,37135011900,"chapel hill"
"8257",2011-02-10,"theft(including auto)","home of victim - single family",2011,35.94542313,-78.99898529,2,10,37063002018,"durham"
"8258",2011-02-04,"burglary","parking lot/area",2011,35.91354903,-79.0623026,2,4,37135011300,"chapel hill"
"8259",2011-01-30,"theft(including auto)","home of victim - other dwelling",2011,35.91640254,-79.06230381,1,30,37135011300,"chapel hill"
"8260",2012-06-07,"burglary","parking lot/area",2012,35.96062746,-79.02856645,6,7,37135011201,"chapel hill"
"8261",2012-06-02,"burglary","enclosed parking/deck",2012,35.91127554,-79.06016076,6,2,37135011700,"chapel hill"
"8262",2016-03-05,"theft(including auto)","grocery/supermarket",2016,35.92668226,-79.02758546,3,5,37135012100,"chapel hill"
"8263",2016-03-04,"theft(including auto)","home of victim - single family",2016,35.94425266,-79.05576309,3,4,37135011900,"chapel hill"
"8264",2015-04-25,"burglary","home of victim - single family",2015,35.92752648,-79.04579653,4,25,37135011400,"chapel hill"
"8265",2015-04-17,"theft(including auto)","other retail establishment",2015,35.91624401,-79.05108511,4,17,37135011400,"chapel hill"
"8266",2015-04-02,"burglary","other retail establishment",2015,35.92785452,-79.0297071,4,2,37135012100,"chapel hill"
"8267",2014-01-08,"burglary","home of victim - other dwelling",2014,35.92570528,-79.04198605,1,8,37135011400,"chapel hill"
"8268",2011-01-25,"theft(including auto)","construction site",2011,35.91869259,-79.05979617,1,25,37135011300,"chapel hill"
"8269",2013-07-27,"burglary","home of victim - other dwelling",2013,35.92531396,-79.03472926,7,27,37135011500,"chapel hill"
"8270",2014-05-13,"burglary","home of victim - other dwelling",2014,35.94811195,-79.00894197,5,13,37135011201,"chapel hill"
"8271",2013-06-15,"burglary","home of victim - single family",2013,35.94114264,-79.00316847,6,15,37135012100,"chapel hill"
"8272",2010-05-30,"theft(including auto)","parking lot/area",2010,35.91374079,-79.05991241,5,30,37135011300,"chapel hill"
"8273",2013-07-02,"theft(including auto)","parking lot/area",2013,35.91848613,-79.05604248,7,2,37135011400,"chapel hill"
"8274",2011-06-28,"theft(including auto)","home of victim - single family",2011,35.90701404,-79.05741782,6,28,37135011700,"chapel hill"
"8275",2013-03-01,"theft(including auto)","service/gas station",2013,35.92785452,-79.0297071,3,1,37135012100,"chapel hill"
"8276",2017-03-12,"burglary","parking lot/area",2017,35.94946207,-79.0002602,3,12,37063002018,"durham"
"8277",2013-04-09,"theft(including auto)","other residence - single family dwelling",2013,35.9154243,-79.06192329,4,9,37135011300,"chapel hill"
"8278",2010-08-03,"burglary","parking lot/area",2010,35.92864991,-79.05540913,8,3,37135011800,"chapel hill"
"8279",2010-09-03,"theft(including auto)","home of victim - other dwelling",2010,35.91067079,-79.05522498,9,3,37135011700,"chapel hill"
"8280",2017-02-18,"burglary","highway/road/street  etc.",2017,35.91861148,-79.06304416,2,18,37135011300,"chapel hill"
"8281",2011-09-17,"theft(including auto)","all other",2011,35.93635308,-79.04698684,9,17,37135011900,"chapel hill"
"8282",2011-10-30,"theft(including auto)","home of victim - other dwelling",2011,35.9117148,-79.05531217,10,30,37135011700,"chapel hill"
"8283",2010-07-30,"theft(including auto)","financial institution",2010,35.91425874,-79.05482185,7,30,37135011400,"chapel hill"
"8284",2016-12-19,"burglary","parking lot/area",2016,35.9271434,-79.02292774,12,19,37135012100,"chapel hill"
"8285",2017-03-17,"theft(including auto)","other residence - other dwelling",2017,35.89537838,-79.01022253,3,17,37063002012,"chapel hill"
"8286",2010-04-09,"burglary","home of victim - single family",2010,35.95796967,-79.05158997,4,9,37135011900,"chapel hill"
"8287",2010-03-25,"burglary","commercial/office building",2010,35.9135287,-79.05834198,3,25,37135011300,"chapel hill"
"8288",2010-03-26,"theft(including auto)","home of offender - single fami",2010,35.91456959,-79.06046486,3,26,37135011300,"chapel hill"
"8289",2013-10-16,"theft(including auto)","government/public building",2013,35.93219297,-79.03572266,10,16,37135011900,"chapel hill"
"8290",2011-07-11,"theft(including auto)","other non-residential building",2011,35.93402445,-79.05436659,7,11,37135011400,"chapel hill"
"8291",2016-08-19,"theft(including auto)","parking lot/area",2016,35.94773305,-79.05923841,8,19,37135011800,"chapel hill"
"8292",2010-02-01,"theft(including auto)","financial institution",2010,35.91425874,-79.05482185,2,1,37135011400,"chapel hill"
"8293",2013-01-31,"theft(including auto)","restaurant",2013,35.93537443,-79.02639606,1,31,37135012100,"chapel hill"
"8294",2011-02-09,"theft(including auto)","school/college",2011,35.91829629,-79.06266893,2,9,37135011300,"chapel hill"
"8295",2012-10-22,"theft(including auto)","service/gas station",2012,35.93606688,-79.02406093,10,22,37135012100,"chapel hill"
"8296",2010-10-04,"theft(including auto)","pharmacy",2010,35.91316473,-79.05525024,10,4,37135011600,"chapel hill"
"8297",2017-02-12,"burglary","home of victim - single family",2017,35.95634438,-79.03733018,2,12,37135011900,"chapel hill"
"8298",2016-08-22,"burglary","parking lot/area",2016,35.91979325,-79.056602,8,22,37135011300,"chapel hill"
